Id,SalePrice
2734,150341.5224897755
2735,129425.269428748
2736,149504.05392130447
2737,127287.31677412709
2738,130685.90793471235
2739,162718.53439440494
2740,142892.14737936697
2741,149605.53728919534
2742,156521.34948428816
2743,144640.36451843008
2744,159317.34307215712
2745,137555.90473602404
2746,141511.31258574929
2747,137470.3388688204
2748,126125.94165567738
2749,127514.59191338613
2750,137391.61217997404
2751,134745.53782908825
2752,159375.77076191443
2753,145018.5252355383
2754,242269.81916007848
2755,131706.75957109404
2756,88796.01709846151
2757,58559.16814304197
2758,90640.4684318438
2759,160023.97203990963
2760,133369.58936216714
2761,148396.99372333405
2762,139957.3670151661
2763,192659.30665658135
2764,140570.88896434644
2765,270765.9792324124
2766,131886.88174675073
2767,87687.91260345242
2768,130163.34518837849
2769,131904.1547993838
2770,144394.58707232695
2771,110797.59051018531
2772,115133.0906382253
2773,160920.7694713749
2774,144017.08504279144
2775,127683.98541030638
2776,132085.23270954395
2777,141073.13865084632
2778,105694.09702714128
2779,132513.26812353163
2780,87601.52890559012
2781,103310.32279265716
2782,89804.92327188919
2783,102154.46935871187
2784,120507.50302811836
2785,141219.42350606644
2786,76899.23959363428
2787,118623.78982303233
2788,55194.23067418151
2789,171446.05154490573
2790,93922.21396388169
2791,111914.23096665474
2792,50197.69732131702
2793,159960.17017862492
2794,88336.05283748939
2795,114171.82849103997
2796,103324.00514057686
2797,183399.08016998795
2798,97634.73027532529
2799,111870.89275113323
2800,54655.69710718283
2801,104996.6270649878
2802,139968.53316025043
2803,159834.09791547674
2804,125713.64630623064
2805,97847.58454760959
2806,77893.3572147859
2807,153530.46926649977
2808,165323.1115047463
2809,133765.69555082516
2810,123805.0119962168
2811,159268.81364984685
2812,151373.11824798258
2813,158681.41888897878
2814,158337.00764580446
2815,104036.46898840767
2816,213431.37562538532
2817,151771.3236821107
2818,133923.7473623148
2819,158030.2246218471
2820,144485.10538988697
2821,107429.29297493717
2822,194936.76796630054
2823,264419.97171841847
2824,167064.1242877148
2825,134281.47169662706
2826,126394.5061614821
2827,131454.2380997161
2828,201810.33363457725
2829,209777.38484089286
2830,224467.51260685362
2831,170600.34711611373
2832,254643.09711813089
2833,287001.12531936174
2834,210387.49938164352
2835,216452.17833258875
2836,194747.26446892123
2837,150095.96426596463
2838,150126.388849884
2839,182237.7043723798
2840,196881.481959874
2841,209115.32456730565
2842,228484.94346857397
2843,147337.27379241955
2844,156055.4329718684
2845,119242.82131614923
2846,213354.92926084678
2847,205755.0125251262
2848,225066.9302257179
2849,201565.2442527197
2850,262042.58399662108
2851,216134.85071740762
2852,227214.30322583285
2853,240680.16100775855
2854,143765.24967624564
2855,205446.85324201742
2856,203235.58731118107
2857,186584.03232412992
2858,206862.9826484792
2859,123248.8979521447
2860,125659.1020743476
2861,127500.49379042591
2862,186871.16347890184
2863,123367.11727342114
2864,253313.25183599401
2865,141653.75812613196
2866,128998.89455644088
2867,91414.74422244469
2868,103102.47269987034
2869,112869.16391717385
2870,120257.18751452563
2871,94422.6325629962
2872,53890.97076802427
2873,91061.42355027735
2874,138080.54263783575
2875,116601.64639212754
2876,158435.8497131615
2877,135778.06457380555
2878,165017.67384878767
2879,139527.73635834106
2880,106777.13337682394
2881,158330.22761572068
2882,169922.69726717196
2883,195547.37175185967
2884,206704.59989728083
2885,191504.31648235075
2886,225167.14530488677
2887,88212.43503573183
2888,140280.01952031074
2889,54655.69710718283
2890,82289.87326988336
2891,136328.83578678407
2892,50245.475592337374
2893,81940.03842233843
2894,52706.14066514983
2895,345161.6247835039
2896,288039.1558965629
2897,212721.3309743526
2898,147507.80521738343
2899,218472.5880881809
2900,156500.92530037812
2901,185362.17783995118
2902,189917.1915750507
2903,344154.07486489526
2904,354017.94499646185
2905,84354.61732874296
2906,207256.53120303602
2907,97587.55189135957
2908,125097.63332966939
2909,137647.47969024844
2910,85099.97119112797
2911,97372.11081147134
2912,144080.5680909411
2913,88047.83629912614
2914,84542.89393459006
2915,74004.015717133
2916,93462.65614457715
2917,160486.81001361812
2918,117995.39381920104
2919,224343.05231649743
